X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-80.4841879152549,43.4474817971389,7299,137291379,4365396,Pharmacy,RP,A & K Pharmacy, , , ,301 King Street East,Unit 204, ,Kitchener,N2G2L2,20210527135025,20210526123546
-79.4206770091097,43.8025897095078,7300,137291380,4366153,Pharmacy,RP,World Pharmacy, , , ,7163 Yonge Street,Unit 128, ,Markham,L3T0C6,20210527134804,20210526123546
-79.4295577046212,43.7199526946296,7301,137291381,4366992,Pharmacy,RP,3m Lawrence Pharmacy, , , ,3077 Bathurst Street, , ,Toronto,M6A1Z9,20210527133804,20210526123547
-79.0212899865721,43.861486738308,7302,137291382,4370317,Pharmacy,RP,Kingston Pharmacy, , , ,65 Kingston Road,Unit 1, ,Ajax,L1S7J4,20210527134108,20210526123547
-79.3479054837347,43.7785380086856,7303,137291383,4371236,Pharmacy,RP,Fairview Pharmacy, , , ,5 Fairview Mall Drive, , ,Toronto,M2J2Z1,20210527134350,20210526123547
-79.6236653730356,43.7929932983411,7304,137291384,4372878,Pharmacy,RP,Loblaw Pharmacy #4039, , , ,8585 Ontario 27,"R.R.  3, Unit 27", ,Vaughan,L4L1A7,20210527134548,20210526123548
-79.4140655045512,43.7750125049921,7305,137291385,4373957,Pharmacy,RP,Metro Pharmacy #540, , , ,5383 Yonge Street, , ,Toronto,M2N5R6,20210527135044,20210526123548
-78.6477585489424,44.782425214867,7306,137291386,4374475,Pharmacy,RP,Kinmount Pharmacy, , , ,31 County Road 503,Postal Office Box 130, ,Kinmount,K0M2A0,20210527134650,20210526123549
-82.952352180925,42.2976224737235,7307,137291387,4375713,Pharmacy,RP,Fontainebleu Pharmacy, , , ,2901 Grandview Avenue, , ,Windsor,N8T2L5,20210527134431,20210526123549
-75.5089998806336,45.480224672835,7308,137291388,4380556,Pharmacy,RP,Orleans Integrative Pharmacy, , , ,3095 Saint Joseph Boulevard,Unit 501, ,Ottawa,K1E3W6,20210527134517,20210526123549
-79.3786985827515,43.6559428857615,7309,137291389,4384712,Pharmacy,RP,Cloud Pharmacy, , , ,55 Dundas Street East, , ,Toronto,M5B1C6,20210527134209,20210526123550
-79.7748385894064,43.4350212284673,7310,137291390,4385356,Pharmacy,RP,Palero Pharmacy, , , ,2525 Old Bronte Road,Unit SUITE100, ,Oakville,L6M4J2,20210527134900,20210526123551
-79.4462628069924,43.6864699879829,7311,137291391,4385551,Pharmacy,RP,Dufferin Medical Pharmacy, , , ,2045 Dufferin Street, , ,Toronto,M6E3R4,20210527134824,20210526123551
-79.582508743696,43.610373068286,7312,137291392,4391116,Pharmacy,RP,J. C. Pharmacy, , , ,Dundas Street East,B4-2-888, ,Mississauga,L4Y4H9,20210527134812,20210526123552
-79.6639845381548,44.3667775958001,7313,137291393,4392598,Pharmacy,RP,M. D. Care Pharmacy, , , ,384 Yonge Street,Unit 5, ,Barrie,L4N4C8,20210527133927,20210526123552
-76.5669347249889,44.2353095125351,7314,137291394,4395470,Pharmacy,RP,Gardiners Pharmasave, , , ,500 Gardiners Road,Unit 9B, ,Kingston,K7M7W9,20210527133742,20210526123552
-79.3257451682379,43.6830542929749,7315,137291395,4395719,Pharmacy,RP,Heritage Pharmacy, , , ,1488 Danforth Avenue, , ,Toronto,M4J1N4,20210527134052,20210526123553
-80.3888192641611,43.2126189603679,7316,137291396,4395871,Pharmacy,RP,Sobeys Pharmacy #7220, , , ,307 Grand River Street North, , ,Brant,N3L2N9,20210527133725,20210526123553
-79.2391322502155,43.7925786161879,7317,137291397,4397717,Pharmacy,RP,Markham Corners Pharmacy, , , ,5113 Sheppard Avenue East,Unit 7, ,Toronto,M1S4N8,20210527134257,20210526123554
-80.2387569439501,43.5182832212443,7318,137291398,4400071,Pharmacy,RP,Shoppers Drug Mart #725, , , ,435 Stone Road West,Unit K4, ,Guelph,N1G2X6,20210527134622,20210526123554
-82.4288977628369,52.9258944100503,7319,137291399,4400295,Pharmacy,HOPD,Waha-Attawapiskat Hospital, , , ,972 Riverside East Street, , ,Attawapiskat,P0L1A0,20210527134551,20210526123554
-79.603799961962,43.7398710899873,7320,137291400,4401034,Pharmacy,RP,New Care Pharmacy, , , ,56 Westmore Drive, , ,Toronto,M9V1C3,20210527134948,20210526123554
-79.8609242552596,43.8662539999261,7321,137291401,4401579,Pharmacy,RP,Caledon East Pharmacy, , , ,15771 Airport Road,Unit 1, ,Caledon,L7C1K2,20210527134756,20210526123554
-79.4007539040303,43.8170428129626,7322,137291402,4402514,Pharmacy,RP,Bayview Ida Pharmacy, , , ,Bayview Avenue,4a&4b-7355, ,Vaughan,L3T5Z2,20210527134750,20210526123555
-79.2074050825209,45.3350950818613,7323,137291403,4402630,Pharmacy,RP,Huntsville Place Mall Pharmacy, , , ,70 King William Street,Unit 17, ,Huntsville,P1H2A5,20210527134956,20210526123555
-80.5509235450994,43.5441784108583,7324,137291404,4403390,Pharmacy,RP,Martin's Pharmacy St Jacobs, , , ,10 Parkside Drive, , ,St. Jacobs,N0B2N0,20210527134314,20210526123555
-82.9005097664061,42.3133771791011,7325,137291405,4407430,Pharmacy,RP,Shoppers Drug Mart, , , ,11500 Tecumseh Road, , ,Windsor,N8N1L7,20210527134918,20210526123555
-79.7477019623078,43.2232849923025,7326,137291406,4408117,Pharmacy,RP,Loblaw Pharmacy #4912, , , ,102 Hamilton Regional Road 8, , ,Hamilton,L8G4H3,20210527134435,20210526123555
-80.5309562284067,43.4294075917341,7327,137291407,4408518,Pharmacy,RP,Westheights Pharmacy Inc, , , ,10 Westheights Drive,Unit 103, ,Kitchener,N2N2A8,20210527133731,20210526123556
-80.2950231621665,43.5226555193336,7328,137291408,4408590,Pharmacy,RP,Costco Pharmacy, , , ,19 Elmira Road South, , ,Guelph,N1K0B6,20210527133832,20210526123556
-79.2952360655332,43.7629676084026,7329,137291409,4410195,Pharmacy,RP,Ellesmere Healthcare Pharmacy, , , ,520 Ellesmere Road, , ,Toronto,M1R0B1,20210527133941,20210526123556
-80.1057006757707,44.3263365676513,7330,137291410,4412451,Pharmacy,RP,Creemore Village Pharmacy Ltd, , , ,171 Mill Street, , ,Creemore,L0M1G0,20210527135019,20210526123556
-79.3971939883844,43.6529099843714,7331,137291411,4414672,Pharmacy,RP,On Care Pharmacy, , , ,481 Dundas Street West, , ,Toronto,M5T1H1,20210527134701,20210526123556
-81.1686382896836,42.9911552839925,7332,137291412,4416590,Pharmacy,RP,Shoppers Drug Mart #765, , , ,142 Clark Road, , ,London,N5W5E1,20210527134415,20210526123557
-78.9504821688861,43.9184104515236,7333,137291413,4421398,Pharmacy,RP,Shoppers Drug Mart #1384, , , ,220 Taunton Road East, , ,Whitby,L1R0M5,20210527133831,20210526123557
-80.3861753068035,43.6966440453596,7334,137291414,4423635,Pharmacy,RP,Grand River Pharmacy, , , ,727 St. Andrew Street West, , ,Fergus,N1M3H2,20210527134851,20210526123557
-79.6395996606039,43.5960163631019,7335,137291415,4423751,Pharmacy,RP,Shoppers Drug Mart #1499, , , ,1 City Centre Drive,Unit 745 - 100, ,Mississauga,L5B2C9,20210527133858,20210526123557
-75.7355256478661,45.3867782473661,7336,137291416,4423877,Pharmacy,RP,Shoppers Drug Mart #628, , , ,1309 Carling Avenue, , ,Ottawa,K1Z7L3,20210527134448,20210526123557
-79.8232871011493,43.3936467189105,7337,137291417,4427472,Pharmacy,RP,Shoppers Drug Mart #1012, , , ,3051 Walkers Line, , ,Burlington,L7M0W3,20210527134616,20210526123557
-81.470884575912,42.8982001529482,7338,137291418,4433731,Pharmacy,RP,S W Middlesex Health Centre Phcy, , , ,22262 Mill Road, , ,Mount Brydges,N0L1W0,20210527134131,20210526123558
-79.336261475192,43.7239149996564,7339,137291419,4434311,Pharmacy,RP,One Medical Pharmacy, , , ,20 Wynford Drive,Unit 120, ,Toronto,M3C1J4,20210527133643,20210526123558
-81.0026631810827,46.4532616742771,7340,137291420,4435276,Pharmacy,RP,Plaza 69-Shoppers Drug Mart, , , ,1935 Paris Street, , ,Greater Sudbury,P3E3C6,20210527134922,20210526123558
-79.7687096804588,43.3551816146675,7341,137291421,4435917,Pharmacy,RP,Lsv Pharmacy, , , ,4057 New Street,Unit 1, ,Burlington,L7L1S8,20210527133740,20210526123558
-76.5583179240045,44.257534416809,7342,137291422,4438674,Pharmacy,RP,Shoppers Drug Mart #1429, , , ,2437 Princess Street,Unit 100, ,Kingston,K7M3G1,20210527133857,20210526123559
-78.7374039391822,44.3552678372961,7343,137291423,4439655,Pharmacy,RP,Shoppers Drug Mart #948, , , ,74 Kent Street West, , ,Kawartha Lakes,K9V2Y4,20210527133949,20210526123559
-74.7042299763137,45.0275380278714,7344,137291424,4440590,Pharmacy,RP,Shoppers Drug Mart #1542, , , ,1380 2nd Street East, , ,Cornwall,K6H2B8,20210527134454,20210526123559
-75.6918075369985,45.4294587564967,7345,137291425,4443472,Pharmacy,RP,Shoppers Drug Mart#1273, , , ,298 Dalhousie Street, , ,Ottawa,K1N7E7,20210527134829,20210526123559
-79.4480211410679,44.0617854533742,7346,137291426,4445078,Pharmacy,RP,Medi-Mart Pharmacy, , , ,712 Davis Drive, , ,Newmarket,L3Y8C3,20210527134428,20210526123559
-93.8437174928994,48.6319768496527,7347,137291427,4446111,Pharmacy,LTCF,Emo Health Centre-Eldcap Beds, , , ,260 Front Street, , ,Emo,P0W1E0,20210527134212,20210526123559
-79.8935912462075,43.6500686606606,7348,137291428,4446790,Pharmacy,RP,Shoppers Drug Mart 707, , , ,265 Guelph Street,A, ,Halton Hills,L7G4B1,20210527135008,20210526123600
-82.7072548050759,42.2929298850662,7349,137291429,4446996,Pharmacy,RP,Belle River Pharmasave, , , ,520 Notre Dame Street,Postal Office Box 430, ,Lakeshore,N0R1A0,20210527134000,20210526123600
-79.778451803695,43.5837942544602,7350,137291430,4449476,Pharmacy,RP,Metro Pharmacy #554, , , ,3221 Derry Road West, , ,Mississauga,L5N7L7,20210527134241,20210526123600
-82.3536910583278,42.9790456236509,7351,137291431,4450276,Pharmacy,RP,Metro Pharmacy #544, , , ,1375 London Road, , ,Sarnia,N7S1P6,20210527133618,20210526123600
-79.3049658649033,43.7205599005182,7352,137291432,4453479,Pharmacy,LTCF,Harmony Hills Care Community, , , ,1800 O'Connor Drive,O'connor Court, ,Toronto,M4A1W7,20210527134530,20210526123600
-75.6684252264942,45.3970384519448,7353,137291433,4453718,Pharmacy,RP,Specialty Rx, , , ,1919 Riverside Drive,Unit 102, ,Ottawa,K1H1A2,20210527134948,20210526123600
-79.5944975419147,43.5468595565654,7354,137291434,4455119,Pharmacy,RP,Loblaw Pharmacy #1090, , , ,250 Lakeshore Road West, , ,Mississauga,L5H1G3,20210527134607,20210526123601
-81.2267154093857,43.0079646841542,7355,137291435,4456591,Pharmacy,RP,Carling Heights Pharmacy, , , ,124 Barker Street, , ,London,N5Y1Y1,20210527134232,20210526123601
-79.0925074432652,43.0939602992805,7356,137291436,4457554,Pharmacy,RP,Greater Niagara Pharmacy, , , ,5547 Portage Road, , ,Niagara Falls,L2G5Y2,20210527133921,20210526123601
-79.26573235828,43.7876110140861,7357,137291437,4460434,Pharmacy,RP,Sheppard Pharmacy, , , ,4465 Sheppard Avenue East,Unit 13A, ,Toronto,M1S5H9,20210527133825,20210526123601
-79.4551436593168,46.2949710279442,7358,137291438,4460755,Pharmacy,RP,Phil's Lakeshore Pharmacy Ida, , , ,41 Lakeshore Drive, , ,North Bay,P1A2A1,20210527134915,20210526123602
-79.4344377189161,43.863376019484,7359,137291439,4463315,Pharmacy,RP,Shoppers Drug Mart #1268, , , ,9651 Yonge Street, , ,Richmond Hill,L4C1V7,20210527134050,20210526123602
-79.4439148253914,43.9019675257722,7360,137291440,4464270,Pharmacy,RP,A & J Pharmacy, , , ,11211 Yonge Street, , ,Richmond Hill,L4S0E9,20210527134428,20210526123602
-79.4274035132022,43.8244589130165,7361,137291441,4464298,Pharmacy,RP,Royal Drug Mart, , , ,8100 Yonge Street,Unit 1A, ,Vaughan,L4J1W4,20210527134950,20210526123602
-80.4303522196206,43.6836365409734,7362,137291442,4464715,Pharmacy,RP,Elora Apothecary, , , ,115 Geddes Street,Unit B, ,Elora,N0B1S0,20210527134705,20210526123602
-80.5684994437535,43.4680092966963,7363,137291443,4466116,Pharmacy,RP,Sobeys Pharmacy #7218, , , ,450 Columbia Street West, , ,Waterloo,N2T2W1,20210527133922,20210526123602
-79.9001157465542,43.6307441569702,7364,137291444,4466633,Pharmacy,RP,Genesis Pharmacy, , , ,221 Miller Drive,Unit 8 & 9, ,Halton Hills,L7G6G4,20210527134837,20210526123603
-80.2750816229717,43.1526642551423,7365,137291445,4467393,Pharmacy,RP,Terrace Hill Pharmacy, , , ,217 Terrace Hill Street,Unit 21, ,Brantford,N3R1G8,20210527134729,20210526123603
-79.2985982594453,43.6816094939774,7366,137291446,4472458,Pharmacy,LTCF,Main Street Terrace, , , ,77 Main Street, , ,Toronto,M4E2Y6,20210527134734,20210526123603
-80.2759525227522,43.1470366541053,7367,137291447,4473037,Pharmacy,RP,Avenue Pharmacy, , , ,221 Brant Avenue, , ,Brantford,N3T3J2,20210527135013,20210526123603
-79.4757750132747,43.65101538039,7368,137291448,4473670,Pharmacy,RP,The Healing Source Pharmacy, , , ,2209 Bloor Street, , ,Toronto,M6S1N5,20210527134908,20210526123603
-80.4701669484531,48.5392531250083,7369,137291449,4476294,Pharmacy,LTCF,The Rosdale Cent EXT.CARE Unit, , , ,507 8th Avenue,Eldcap Beds Only, ,Matheson,P0K1N0,20210527134357,20210526123603
-83.6652284672702,49.6892725059134,7370,137291450,4480190,Pharmacy,RP,Pharmacie Novena, , , ,4 Ninth Street, , ,Hearst,P0L1N0,20210527133806,20210526123604
-80.5270925281289,43.4398709937527,7371,137291451,4480396,Pharmacy,RP,Victoria Hills Pharmacy, , , ,101 Hazelglen Drive,Unit 7, ,Kitchener,N2M5A2,20210527134015,20210526123604
-80.5148704257239,43.4560326971691,7372,137291452,4483277,Pharmacy,RP,Canadian Add. Treatm. Phcy. Lp, , , ,509 Park Street, , ,Kitchener,N2G1N9,20210527134151,20210526123604
-83.0520205130153,42.3136789715918,7373,137291453,4484917,Pharmacy,RP,Canadian Add. Treatm. Phcy. Lp, , , ,1101 University Avenue West, , ,Windsor,N9A5T1,20210527133751,20210526123604
-79.4737317228235,43.7662896006858,7374,137291454,4485836,Pharmacy,RP,Canadian Add. Treatm. Phcy. Lp, , , ,1111 Finch Avenue West,Unit 100, ,Toronto,M3J2E5,20210527134755,20210526123605
-79.481289750636,44.0498370497379,7375,137291455,4486032,Pharmacy,RP,Canadian Add. Treatm. Phcy. Lp, , , ,17310 Yonge Street,Unit 8, ,Newmarket,L3Y7R8,20210527134339,20210526123605
-75.6553231251133,45.4319945584654,7376,137291456,4490517,Pharmacy,RP,Canadian Add. Treatm. Phcy. Lp, , , ,311 McArthur Avenue,Unit 105, ,Ottawa,K1L6P1,20210527134536,20210526123605
-81.2255352047586,42.9604707758276,7377,137291457,4491650,Pharmacy,AS,London Health Sciences Centre, , , ,800 Commissioners Road East,Allergy Lab-Victoria Campus, ,London,N6A4G5,20210527134854,20210526123605
-79.4361572199863,43.8692140204224,7378,137291458,4492935,Pharmacy,LTCF,Mariann Home, , , ,9915 Yonge Street, , ,Richmond Hill,L4C1V1,20210527134739,20210526123605
-79.4624523634098,46.3113873302432,7379,137291459,4493195,Pharmacy,RP,Canadian Add. Treatm. Phcy. Lp, , , ,456 Ferguson Street, , ,North Bay,P1B1X4,20210527134717,20210526123605
-84.3309112560795,46.5102693984737,7380,137291460,4494032,Pharmacy,RP,Canadian Add. Treatm. Phcy. Lp, , , ,500 Queen Street East, , ,Sault Ste. Marie,P6A2A1,20210527134815,20210526123606
-83.0684402175192,42.3077224697153,7381,137291461,4495013,Pharmacy,RP,Student Centre Pharmacy, , , ,401 Sunset Boulevard,University of Windsor, ,Windsor,N9B3P4,20210527134724,20210526123606
-76.4852041998005,44.2532466191545,7382,137291462,4495317,Pharmacy,RP,Canadian Add. Treatm. Phcy Lp, , , ,7 Hickson Avenue, , ,Kingston,K7K2N4,20210527134930,20210526123606
-79.5062105253296,43.6776533836471,7383,137291463,4496076,Pharmacy,RP,Main Drug Mart, , , ,265 Scarlett Road, , ,Toronto,M6N4L1,20210527134333,20210526123606
-80.5621638527981,43.589740718271,7384,137291464,4496593,Pharmacy,RP,Food Basics Pharmacy #510, , , ,232 Arthur Street South, , ,Elmira,N3B2P2,20210527134517,20210526123606
-79.0964442432842,43.0793114964833,7385,137291465,4496717,Pharmacy,RP,Canadian Add. Treatm. Phcy. Lp, , , ,6175 Dunn Street,Unit 11, ,Niagara Falls,L2G2P4,20210527135006,20210526123606
-78.8536452345053,43.8805066493342,7386,137291466,4497878,Pharmacy,RP,Canadian Add. Treatm. Phcy. Lp, , , ,45 Bloor Street East, , ,Oshawa,L1H3L9,20210527134822,20210526123607
-79.2204513865754,43.1252862990768,7387,137291467,4498831,Pharmacy,RP,Campus Pharmacy, , , ,Saint David's Road,Unit 9, ,St. Catharines,L2T4E6,20210527134935,20210526123607
-81.2990891232316,42.9096456632932,7388,137291468,4500873,Pharmacy,RP,Lambeth Drugs, , , ,2530 Main Street, , ,London,N6P1R2,20210527135045,20210526123607
-79.5399245323717,43.6357445747244,7389,137291469,4501710,Pharmacy,RP,Dundas Kipling Pharmacy, , , ,5359 Dundas Street West, , ,Toronto,M9B1B1,20210527134656,20210526123607
-79.8720460256422,43.4958807346293,7390,137291470,4501738,Pharmacy,RP,Derry Pharmacy, , , ,6990 Derry Road,Unit 101, ,Milton,L9T7H3,20210527133810,20210526123608
-75.6764311284836,45.3891928502674,7391,137291471,4506314,Pharmacy,RP,Nks Health, , , ,2197 Riverside Drive,Unit 102, ,Ottawa,K1H7X8,20210527134851,20210526123608
-79.3419824721693,43.6688243897246,7392,137291472,4507233,Pharmacy,RP,Drug Store Pharmacy #4119, , , ,449 Carlaw Avenue, , ,Toronto,M4K3H9,20210527134023,20210526123608
-79.3198446762504,43.7952726129176,7393,137291473,4507590,Pharmacy,RP,Main Drug Mart, , , ,3245 Finch Avenue East, , ,Toronto,M1W4C1,20210527134958,20210526123608
-79.3188322760395,43.7965447131873,7394,137291474,4509516,Pharmacy,RP,Gateway Pharmacy, , , ,3268 Finch Avenue East,Unit 5, ,Toronto,M1W3P7,20210527133837,20210526123608
-79.4736877359508,43.9136312264118,7395,137291475,4509838,Pharmacy,RP,Tower Hill Pharmacy, , , ,380 Tower Hill Road,Unit 16, ,Richmond Hill,L4E0T8,20210527134037,20210526123608
-80.5084738243757,43.4635002987832,7396,137291476,4510354,Pharmacy,RP,Central Pharmasave Pharmacy, , , ,149 Union Street East, , ,Waterloo,N2J1C4,20210527134725,20210526123609
-80.0348709513856,45.343840542929,7397,137291477,4512076,Pharmacy,RP,Pollard Ida Pharmacy, , , ,37 Seguin Street, , ,Parry Sound,P2A1B2,20210527134758,20210526123609
-80.3187885568454,43.3792742930465,7398,137291478,4514635,Pharmacy,RP,Caremed Pharmacy, , , ,141 Hespeler Road, , ,Cambridge,N1R3G9,20210527134752,20210526123609
-80.3442035664671,43.3970152949571,7399,137291479,4516232,Pharmacy,RP,Langs Medical Pharmacy, , , ,1145 Concession Road, , ,Cambridge,N3H4L5,20210527134750,20210526123609
-84.3185677515373,46.5051310984002,7400,137291480,4517071,Pharmacy,RP,Medicine Shoppe #276, , , ,955 Queen Street East,Unit 145, ,Sault Ste. Marie,P6A2C3,20210527134939,20210526123609
-79.7865536169964,43.7041998751718,7401,137291481,4518999,Pharmacy,RP,Main Street Pharmacy, , , ,60 Gillingham Drive,Unit 101, ,Brampton,L6X0Z9,20210527133825,20210526123609
-79.8060087205684,43.6748818691278,7402,137291482,4526793,Pharmacy,RP,James Potter Road Pharmacy, , , ,9715 James Potter Road,Unit 101, ,Brampton,L6X3B9,20210527133957,20210526123610
-79.4771905183487,43.7033512895036,7403,137291483,4527435,Pharmacy,RP,Main Drug Mart, , , ,2306 Keele Street, , ,Toronto,M6M3Z8,20210527134756,20210526123610
-75.298912015962,45.5414171920296,7404,137291484,4527550,Pharmacy,RP,Drug Store Pharmacy #4117, , , ,2737 Laurier Street, , ,Clarence-Rockland,K4K1A3,20210527134723,20210526123610
-80.7361917442282,43.9824771779066,7405,137291485,4528719,Pharmacy,RP,Mount Forest Pharmacy, , , ,154 Main Street North, , ,Mount Forest,N0G2L0,20210527134354,20210526123610
-79.4412516428378,44.105329461243,7406,137291486,4528915,Pharmacy,RP,Sharon Pharmacy, , , ,19101 Leslie Street, , ,East Gwillimbury,L0G1V0,20210527133644,20210526123611
-81.1886073968089,43.0008513847404,7407,137291487,4530993,Pharmacy,RP,Shoppers Drug Mart #737, , , ,1657 Dundas Street East, , ,London,N5W3C6,20210527133845,20210526123611
-80.9966277807378,46.467932676934,7408,137291488,4531279,Pharmacy,RP,Hsnrx, , , ,41 Ramsey Lake Road, , ,Greater Sudbury,P3E5J1,20210527133957,20210526123611
-83.0411072095884,42.3128709719946,7409,137291489,4531812,Pharmacy,RP,Rose City Pharmacy, , , ,402 Wyandotte Street West, , ,Windsor,N9A5X4,20210527134957,20210526123611
-82.9385641779693,42.3118135769274,7410,137291490,4532456,Pharmacy,RP,Loblaw Pharmacy # 529, , , ,7201 Tecumseh Road East, , ,Windsor,N8T3K4,20210527134007,20210526123611
-79.4720086222885,43.7664573007955,7411,137291491,4533393,Pharmacy,RP,Duffern-Finch Pharmacy, , , ,2 Champagne Drive,Unit C1, ,Toronto,M3J2C5,20210527134858,20210526123611
-79.2230015465377,43.8093485198707,7412,137291492,4535435,Pharmacy,RP,Shoppers Drug Mart #855, , , ,1400 Neilson Road, , ,Toronto,M1B0C2,20210527134205,20210526123612
-79.2195645903163,43.1727149075755,7413,137291493,4535630,Pharmacy,RP,Pharma-Star Medical Pharmacy, , , ,448 Welland Avenue, , ,St. Catharines,L2M5V2,20210527133818,20210526123612
-79.4676821125232,43.6717434844037,7414,137291494,4535952,Pharmacy,RP,Shoppers Drug Mart #867, , , ,620 Keele Street, , ,Toronto,M6N3E2,20210527134816,20210526123612
-79.6517887582052,43.524856350026,7415,137291495,4536675,Pharmacy,LTCF,The Wenleigh, , , ,2065 Leanne Boulevard, , ,Mississauga,L5K2L6,20210527134052,20210526123612
-80.2038146839786,44.0787380203484,7416,137291496,4538833,Pharmacy,RP,Caravaggio Ida Drugs, , , ,128 Main Street East,Postal Office Box 910, ,Horning's Mills,L9V3K5,20210527134400,20210526123612
-79.2681105693893,43.9044225343958,7417,137291497,4543113,Pharmacy,RP,Castlemore Discount Pharmacy, , , ,1250 Castlemore Avenue,Unit 1, ,Markham,L6E0H7,20210527134018,20210526123613
-75.9096672993727,45.3143913276285,7418,137291498,4548190,Pharmacy,LTCF,Forest Hill, , , ,6501 Campeau Drive, , ,Ottawa,K2K3E9,20210527134235,20210526123613
-79.3895733908225,43.7081849944248,7419,137291499,4548911,Pharmacy,RP,Mount Pleasant Pharmacy, , , ,245 Eglinton Avenue East, , ,Toronto,M4P3B7,20210527134938,20210526123613
-79.9264977177806,43.2098808816113,7420,137291500,4549313,Pharmacy,RP,Westmount Pharmacy, , , ,723 Rymal Road West,Unit 200, ,Hamilton,L9B2N9,20210527134339,20210526123613
-82.3939619354398,42.5932638538083,7421,137291501,4550355,Pharmacy,RP,Wallaceburg Pharmacy, , , ,1044 Dufferin Avenue,Unit 4, ,Chatham-Kent,N8A2V8,20210527134316,20210526123613
-79.8681264027845,43.2499029914198,7422,137291502,4556117,Pharmacy,RP,John Drug Mart Ida Pharmacy, , , ,225 John Street South, , ,Hamilton,L8N2C7,20210527134907,20210526123614
-79.394925973999,44.6066001496886,7423,137291503,4557474,Pharmacy,LTCF,Leacock Care Centre, , , ,25 Museum Drive, , ,Orillia,L3V7T9,20210527134711,20210526123614
-80.3708274021507,43.6989855465036,7424,137291504,4558794,Pharmacy,RP,Shoppers Drug Mart #1082, , , ,710 Tower Street South, , ,Fergus,N1M2R3,20210527133938,20210526123614
-79.6468998620578,43.5861753610329,7425,137291505,4561557,Pharmacy,RP,Parkside Pharmacy, , , ,4062 Confederation Parkway, , ,Mississauga,L5B0G4,20210527133852,20210526123614
-80.9515328556882,43.3700495610898,7426,137291506,4561959,Pharmacy,RP,Drugstore Pharmacy #557, , , ,865 Ontario Street, , ,Stratford,N5A7Y2,20210527134827,20210526123614
-79.603273348983,43.5953673646828,7427,137291507,4564554,Pharmacy,RP,Cawthra Drug Store, , , ,680 Silver Creek Boulevard,Unit 7 & 8, ,Mississauga,L5A3Z1,20210527133955,20210526123614
-79.9266412566392,43.6492332589551,7428,137291508,4566678,Pharmacy,RP,Georgetown Pharmacy, , , ,118 Mill Street,Unit 101, ,Halton Hills,L7G2C5,20210527134314,20210526123615
-79.2391269806853,42.9851810731799,7429,137291509,4567436,Pharmacy,RP,Lincoln Centre Pharmacy, , , ,390 Lincoln Street,Unit B, ,Welland,L3B4N4,20210527134032,20210526123615
-79.5883214467832,43.6243655704715,7430,137291510,4569096,Pharmacy,RP,Fieldgate Ida Pharmacy, , , ,3427 Fieldgate Drive, , ,Mississauga,L4X2J4,20210527133737,20210526123615
-83.0018090940199,42.2743302671255,7431,137291511,4569675,Pharmacy,RP,Shoppers Drug Mart #760, , , ,3100 Howard Avenue,Unit T20, ,Windsor,N8X3Y8,20210527133630,20210526123615
-79.8194348944389,43.3310468080399,7432,137291512,4569997,Pharmacy,RP,Maple Mews Pharmacy, , , ,1235 Fairview Street,Unit K, ,Burlington,L7S2H9,20210527133830,20210526123616
-79.8230306296871,43.7162707755644,7433,137291513,4570191,Pharmacy,RP,Logos Pharmacy, , , ,423 Wanless Drive,Unit 106, ,Brampton,L7A0N9,20210527134835,20210526123616
-79.5576254990191,44.3122723914888,7434,137291514,4571270,Pharmacy,RP,Shoppers Drug Mart 668, , , ,1145 Innisfil Beach Road, , ,Innisfil,L9S4B2,20210527134536,20210526123616
-79.243488281217,42.9750394711656,7435,137291515,4572439,Pharmacy,RP,Welland Medical Pharmacy, , , ,595 Ontario Road, , ,Welland,L3B0B3,20210527134011,20210526123616
-79.2466599825831,42.9793217717891,7436,137291516,4572750,Pharmacy,RP,Welland Medical Pharmacy, , , ,165 Plymouth Road,Main Floor, ,Welland,L3B3E1,20210527134004,20210526123616
-78.3832481272878,44.3825926582747,7437,137291517,4573410,Pharmacy,RP,Bridgenorth Pharmacy, , , ,871 Ward Street, , ,Bridgenorth,K0L1H0,20210527134127,20210526123616
-83.0326204064321,42.3068291713485,7438,137291518,4575436,Pharmacy,RP,Ouellette Avenue Pharmacy, , , ,1103 Ouellette Avenue, , ,Windsor,N9A4K1,20210527134329,20210526123617
-78.9420859647803,43.9023374490987,7439,137291519,4577470,Pharmacy,RP,Philips Pharmacy, , , ,3050 Garden Street,Unit 103, ,Whitby,L1R2G7,20210527133942,20210526123617
-79.6633266689613,43.6051237635925,7440,137291520,4577997,Pharmacy,RP,Ceremonial Pharmacy, , , ,223 Ceremonial Drive,Unit 2, ,Mississauga,L5R2N3,20210527134146,20210526123617
-79.4225559820046,44.5970703467463,7441,137291521,4578219,Pharmacy,RP,Bens Pharmacy, , , ,210 Memorial Avenue, , ,Orillia,L3V7V1,20210527134114,20210526123617
-81.1912265552567,46.5698537828624,7442,137291522,4580750,Pharmacy,RP,Chelmsford Ida Pharmacy, , , ,3672 Ontario 144,R.R. 4, ,Greater Sudbury,P0M1L0,20210527134507,20210526123617
